2025-11-14 18:00,soopeewee,Sault NISSAN,SLC Legal Solutions,Rankin Arena,U15HL,"17 Batchewana St, Sault Ste. Marie, ON            "
2025-10-22 20:00,soopeewee,U11H AtoMc SKY BLUE,U11H AtoMc BLUE,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-27 17:00,soopeewee,Gracie's Howlers,Property Masters,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-27 18:00,soopeewee,Green Apple Realty,LBMX,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-27 20:00,soopeewee,U11H AtoMc BLUE,U11H AtoMc SKY BLUE,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-18 17:00,soopeewee,LBMX,Shilo Shock,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-18 18:00,soopeewee,Soo Thunderbirds,S&T Group,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-18 19:00,soopeewee,U10H AtoMc TEAL,U10H AtoMc RED,PeeWee Arena,U10HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-02 17:00,soopeewee,Soo Thunderbirds,LBMX,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-02 18:00,soopeewee,S&T Group,Shilo Shock,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-02 19:00,soopeewee,U10H AtoMc RED,U10H AtoMc ORANGE,PeeWee Arena,U10HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-10 18:00,soopeewee,JR KNIGHTS GREY,JR KNIGHTS MAROON,PeeWee Arena,U10A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-10 19:00,soopeewee,Northern Chiropractic & Physiotherapy,Northside Volkswagen,PeeWee Arena,U11A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-10 20:00,soopeewee,U11H AtoMc SKY BLUE,U11H AtoMc TEAL,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-22 15:00,soopeewee,Myia Mayhem,All Star Auto Glass,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-22 16:00,soopeewee,Pine Shores IDA,LBMX,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-22 19:00,soopeewee,SK Group,ROY GRAHAM TRUCKING,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-22 20:30,soopeewee,"Floreani, O'Toole Dool Orthodontists",EZ Ride,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-22 18:00,soopeewee,LBMX,Mert's Polar Bears,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-22 17:00,soopeewee,FCD Pro Shop,Soo Pee Wee Arena,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-11 17:00,soopeewee,Property Masters,LBMX,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-11 18:00,soopeewee,Green Apple Realty,Gracie's Howlers,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-11 20:00,soopeewee,U11H AtoMc RED,U11H AtoMc GREEN,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-05 18:00,soopeewee,JR KNIGHTS MAROON,JR KNIGHTS WHITE,PeeWee Arena,U10A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-05 19:00,soopeewee,Northside Volkswagen,"Floreani, O'Toole Dool Orthodontists",PeeWee Arena,U11A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-05 20:00,soopeewee,U11H AtoMc BLUE,U11H AtoMc GREEN,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-02 18:00,soopeewee,MALCOLM MEN CONTRACTING,Winmar,Rankin Arena,U15A,"17 Batchewana St, Sault Ste. Marie, ON            "
2025-12-02 19:30,soopeewee,Northern Sports Excellence,Northside Volkswagen,Rankin Arena,U15A,"17 Batchewana St, Sault Ste. Marie, ON            "
2025-12-04 17:00,soopeewee,LBMX,Gracie's Howlers,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-04 18:00,soopeewee,Property Masters,Green Apple Realty,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-04 19:00,soopeewee,U11H AtoMc SKY BLUE,U11H AtoMc RED,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-04 20:00,soopeewee,U11H AtoMc TEAL,U11H AtoMc GREEN,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-13 15:00,soopeewee,LBMX,Pine Shores IDA,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-13 16:00,soopeewee,All Star Auto Glass,Myia Mayhem,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-13 20:30,soopeewee,Northern Sports Excellence,MALCOLM MEN CONTRACTING,PeeWee Arena,U15A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-13 19:00,soopeewee,ACE OF TRADES,"Floreani, O'Toole Dool Orthodontists",PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-13 18:00,soopeewee,Soo Pee Wee Arena,FCD Pro Shop,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-13 17:00,soopeewee,Mert's Polar Bears,LBMX,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-03 18:00,soopeewee,JR KNIGHTS WHITE,JR KNIGHTS GREY,PeeWee Arena,U10A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-03 19:00,soopeewee,"Floreani, O'Toole Dool Orthodontists",Northern Chiropractic & Physiotherapy,PeeWee Arena,U11A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-12-03 20:00,soopeewee,"Floreani, O'Toole Dool Orthodontists",STACKBURGER,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-21 17:00,soopeewee,Soo Thunderbirds,LBMX,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-21 18:00,soopeewee,S&T Group,Shilo Shock,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-21 19:00,soopeewee,U10H AtoMc TEAL,U10H AtoMc BLUE,PeeWee Arena,U10HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-30 17:00,soopeewee,Property Masters,LBMX,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-30 18:00,soopeewee,Green Apple Realty,Gracie's Howlers,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-30 19:00,soopeewee,U11H AtoMc GREEN,U11H AtoMc TEAL,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-30 20:00,soopeewee,U11H AtoMc RED,U11H AtoMc SKY BLUE,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-21 19:00,soopeewee,Northside Volkswagen,LBMX,PeeWee Arena,U13A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-21 20:30,soopeewee,Mrs. B's Pizza,SooToday SPACES,PeeWee Arena,U13A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-23 11:00,soopeewee,U7T1 TIMBITS  Royal Blue - Longo,U7T1 TIMBITS Forrest Green - Berry,PeeWee Arena,U7T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-23 12:00,soopeewee,U7T1 TIMBITS Red - Figures,U7T1 TIMBITS Gold - Miller,PeeWee Arena,U7T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-23 17:00,soopeewee,SAMMY'S BACK PACKS,Great Lakes Surface Solutions,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-23 14:00,soopeewee,U7T2 TIMBITS Orange - Gearing,U7T2 TIMBITS Blue - Williamson,PeeWee Arena,U7T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-23 18:30,soopeewee,ACE OF TRADES,Kinze Adventure Dogs,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-23 13:00,soopeewee,U7T2 TIMBITS Black - Roach,U7T2 TIMBITS Purple - Thomas,PeeWee Arena,U7T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-23 20:00,soopeewee,Team Essentials,Carpet One,PeeWee Arena,U15HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-01 15:00,soopeewee,LBMX,Pine Shores IDA,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-01 16:00,soopeewee,All Star Auto Glass,Myia Mayhem,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-01 18:00,soopeewee,Soo Pee Wee Arena,FCD Pro Shop,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-01 19:00,soopeewee,SK Group,"Floreani, O'Toole Dool Orthodontists",PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-01 17:00,soopeewee,Mert's Polar Bears,LBMX,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-04 17:00,soopeewee,Soo Thunderbirds,Shilo Shock,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-04 18:00,soopeewee,LBMX,S&T Group,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-04 20:00,soopeewee,U10H AtoMc BLUE,U10H AtoMc ORANGE,PeeWee Arena,U10HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-07 20:30,soopeewee,Northside Volkswagen,SooToday SPACES,PeeWee Arena,U13A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-25 15:00,soopeewee,Pine Shores IDA,Myia Mayhem,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-25 16:00,soopeewee,LBMX,All Star Auto Glass,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-25 19:00,soopeewee,ACE OF TRADES,Great Lakes Surface Solutions,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-25 18:00,soopeewee,FCD Pro Shop,Mert's Polar Bears,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-25 17:00,soopeewee,Soo Pee Wee Arena,LBMX,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-06 17:00,soopeewee,LBMX,Green Apple Realty,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-06 18:00,soopeewee,Gracie's Howlers,Property Masters,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-06 19:00,soopeewee,U11H AtoMc SKY BLUE,U11H AtoMc TEAL,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-29 18:00,soopeewee,JR KNIGHTS GREY,JR KNIGHTS MAROON,PeeWee Arena,U10A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-29 19:00,soopeewee,Northern Chiropractic & Physiotherapy,Northside Volkswagen,PeeWee Arena,U11A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-10-29 20:00,soopeewee,Kinze Adventure Dogs,EZ Ride,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-14 19:00,soopeewee,LBMX,Mrs. B's Pizza,PeeWee Arena,U13A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-29 15:00,soopeewee,LBMX,Myia Mayhem,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-29 16:00,soopeewee,All Star Auto Glass,Pine Shores IDA,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-29 20:30,soopeewee,ACE OF TRADES,SAMMY'S BACK PACKS,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-29 19:00,soopeewee,Sault NISSAN,Bobcat Trail,PeeWee Arena,U15HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-29 18:00,soopeewee,Mert's Polar Bears,Soo Pee Wee Arena,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-29 17:00,soopeewee,LBMX,FCD Pro Shop,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-02 11:00,soopeewee,U7T1 TIMBITS Gold - Miller,U7T1 TIMBITS Red - Figures,PeeWee Arena,U7T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-02 12:00,soopeewee,U7T1 TIMBITS Forrest Green - Berry,U7T1 TIMBITS  Royal Blue - Longo,PeeWee Arena,U7T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-02 18:30,soopeewee,EZ Ride,Kinze Adventure Dogs,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-30 11:00,soopeewee,U7T1 TIMBITS Red - Figures,U7T1 TIMBITS  Royal Blue - Longo,PeeWee Arena,U7T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-02 20:00,soopeewee,SK Group,SAMMY'S BACK PACKS,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-02 17:00,soopeewee,ROY GRAHAM TRUCKING,ACE OF TRADES,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-30 12:00,soopeewee,U7T1 TIMBITS Gold - Miller,U7T1 TIMBITS Forrest Green - Berry,PeeWee Arena,U7T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-02 14:00,soopeewee,U7T2 TIMBITS Purple - Thomas,U7T2 TIMBITS Black - Roach,PeeWee Arena,U7T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-02 13:00,soopeewee,U7T2 TIMBITS Blue - Williamson,U7T2 TIMBITS Orange - Gearing,PeeWee Arena,U7T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-30 20:00,soopeewee,STACKBURGER,"Floreani, O'Toole Dool Orthodontists",PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-30 17:00,soopeewee,EZ Ride,SK Group,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-30 14:00,soopeewee,U7T2 TIMBITS Purple - Thomas,U7T2 TIMBITS Orange - Gearing,PeeWee Arena,U7T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-30 18:30,soopeewee,ROY GRAHAM TRUCKING,Great Lakes Surface Solutions,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-30 13:00,soopeewee,U7T2 TIMBITS Blue - Williamson,U7T2 TIMBITS Black - Roach,PeeWee Arena,U7T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-28 19:00,soopeewee,LBMX,SooToday SPACES,PeeWee Arena,U13A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-12 18:00,soopeewee,JR KNIGHTS GREY,JR KNIGHTS WHITE,PeeWee Arena,U10A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-12 20:00,soopeewee,U11H AtoMc GREEN,U11H AtoMc RED,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-28 20:30,soopeewee,Northside Volkswagen,Mrs. B's Pizza,PeeWee Arena,U13A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-12 19:00,soopeewee,Northern Chiropractic & Physiotherapy,"Floreani, O'Toole Dool Orthodontists",PeeWee Arena,U11A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-15 15:00,soopeewee,All Star Auto Glass,LBMX,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-15 16:00,soopeewee,Myia Mayhem,Pine Shores IDA,PeeWee Arena,U8T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-15 19:00,soopeewee,Great Lakes Surface Solutions,SK Group,PeeWee Arena,U13HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-15 18:00,soopeewee,LBMX,Soo Pee Wee Arena,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-15 17:00,soopeewee,Mert's Polar Bears,FCD Pro Shop,PeeWee Arena,U9T2,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-13 17:00,soopeewee,Green Apple Realty,Property Masters,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-13 18:00,soopeewee,Gracie's Howlers,LBMX,PeeWee Arena,U8T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-13 20:00,soopeewee,U11H AtoMc BLUE,U11H AtoMc TEAL,PeeWee Arena,U11HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-11 17:00,soopeewee,Shilo Shock,S&T Group,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-11 18:00,soopeewee,LBMX,Soo Thunderbirds,PeeWee Arena,U9T1,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-11 20:00,soopeewee,U10H AtoMc BLUE,U10H AtoMc TEAL,PeeWee Arena,U10HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-11 19:00,soopeewee,U10H AtoMc ORANGE,U10H AtoMc RED,PeeWee Arena,U10HL,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-19 18:00,soopeewee,JR KNIGHTS MAROON,JR KNIGHTS GREY,PeeWee Arena,U10A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
2025-11-19 19:00,soopeewee,Northside Volkswagen,Northern Chiropractic & Physiotherapy,PeeWee Arena,U11A,"285 Northern Avenue East, Sault Ste. Marie, ON  P6B4H9    "
